"Season","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","week"
2016,"2016100212",2016-10-02,"KC","00-0023436","A.Smith",50,30,287,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4
2016,"2016100300",2016-10-03,"MIN","00-0027854","S.Bradford",36,26,262,1,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2016,"2016100300",2016-10-03,"NYG","00-0022803","E.Manning",45,25,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2016,"2016100600",2016-10-06,"SF","00-0027948","B.Gabbert",31,18,162,1,2,0,0,10,70,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100600",2016-10-06,"ARI","00-0025430","D.Stanton",28,11,124,2,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100901",2016-10-09,"CLE","00-0033104","C.Kessler",8,5,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10,0,1,5
2016,"2016100901",2016-10-09,"CLE","00-0024296","C.Whitehurst",24,14,182,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100901",2016-10-09,"NE","00-0019596","T.Brady",40,28,406,3,0,0,0,2,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100902",2016-10-09,"DET","00-0026498","M.Stafford",25,19,180,3,0,0,0,6,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
2016,"2016100902",2016-10-09,"PHI","00-0032950","C.Wentz",33,25,238,2,1,0,0,2,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100903",2016-10-09,"IND","00-0029668","A.Luck",39,28,322,2,0,0,0,5,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-4,0,1,5
2016,"2016100903",2016-10-09,"CHI","00-0026625","B.Hoyer",43,33,397,2,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100904",2016-10-09,"MIA","00-0029701","R.Tannehill",18,12,191,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100904",2016-10-09,"TEN","00-0032268","M.Mariota",29,20,163,3,0,0,0,7,60,1,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100900",2016-10-09,"BAL","00-0026158","J.Flacco",46,30,210,1,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100900",2016-10-09,"WAS","00-0029604","K.Cousins",41,29,260,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5
2016,"2016100905",2016-10-09,"MIN","00-0027854","S.Bradford",30,22,271,2,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100905",2016-10-09,"HOU","00-0029682","B.Osweiler",42,19,184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
2016,"2016100906",2016-10-09,"PIT","00-0022924","B.Roethlisberger",47,34,380,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
2016,"2016100906",2016-10-09,"NYJ","00-0023682","R.Fitzpatrick",38,25,255,1,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5
2016,"2016100907",2016-10-09,"DEN","00-0033108","P.Lynch",35,23,223,1,1,0,0,6,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,5
2016,"2016100907",2016-10-09,"ATL","00-0026143","M.Ryan",28,15,267,1,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100908",2016-10-09,"DAL","00-0033077","D.Prescott",24,18,227,1,0,0,0,7,4,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,5
2016,"2016100908",2016-10-09,"CIN","00-0027973","A.Dalton",41,29,269,2,0,0,0,6,34,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100909",2016-10-09,"LA","00-0028986","C.Keenum",31,21,271,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100909",2016-10-09,"BUF","00-0028118","T.Taylor",23,12,124,2,0,0,0,5,28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,0,1,5
2016,"2016100910",2016-10-09,"OAK","00-0031280","D.Carr",40,25,317,2,1,1,1,2,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100910",2016-10-09,"SD","00-0022942","P.Rivers",30,21,359,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
2016,"2016100911",2016-10-09,"GB","00-0023459","A.Rodgers",45,23,259,2,2,0,0,5,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2016,"2016100911",2016-10-09,"NYG","00-0022803","E.Manning",35,18,199,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
2016,"2016101000",2016-10-10,"CAR","00-0023645","D.Anderson",28,18,278,0,2,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
2016,"2016101000",2016-10-10,"TB","00-0031503","J.Winston",30,18,219,1,0,1,1,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5
2016,"2016101300",2016-10-13,"SD","00-0022942","P.Rivers",29,18,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101300",2016-10-13,"DEN","00-0032156","T.Siemian",50,30,230,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101600",2016-10-16,"BUF","00-0028118","T.Taylor",26,17,179,2,0,0,0,8,68,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6
2016,"2016101600",2016-10-16,"SF","00-0027974","C.Kaepernick",29,13,187,1,0,0,0,8,66,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
2016,"2016101608",2016-10-16,"WAS","00-0029604","K.Cousins",34,18,263,2,1,0,0,2,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101608",2016-10-16,"PHI","00-0032950","C.Wentz",22,11,179,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101607",2016-10-16,"TEN","00-0032268","M.Mariota",24,17,284,3,1,0,0,7,64,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101607",2016-10-16,"CLE","00-0033104","C.Kessler",41,26,336,2,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101606",2016-10-16,"NYG","00-0022803","E.Manning",46,32,403,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101606",2016-10-16,"BAL","00-0026158","J.Flacco",48,26,307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101605",2016-10-16,"NO","00-0020531","D.Brees",49,34,465,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101605",2016-10-16,"CAR","00-0027939","C.Newton",47,27,322,2,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101601",2016-10-16,"CHI","00-0026625","B.Hoyer",49,30,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-5,0,1,6
2016,"2016101601",2016-10-16,"JAX","00-0031407","B.Bortles",33,20,271,1,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6
2016,"2016101602",2016-10-16,"DET","00-0026498","M.Stafford",31,23,270,4,0,0,0,5,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101602",2016-10-16,"LA","00-0028986","C.Keenum",32,27,321,3,1,0,0,3,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6
2016,"2016101603",2016-10-16,"MIA","00-0029701","R.Tannehill",32,24,252,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101603",2016-10-16,"PIT","00-0022924","B.Roethlisberger",34,19,189,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101604",2016-10-16,"NE","00-0019596","T.Brady",35,29,376,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101604",2016-10-16,"CIN","00-0027973","A.Dalton",31,21,254,1,0,0,0,2,17,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101609",2016-10-16,"OAK","00-0031280","D.Carr",34,22,225,1,1,0,0,3,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-4,1,1,6
2016,"2016101609",2016-10-16,"KC","00-0023436","A.Smith",22,19,224,0,0,0,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101611",2016-10-16,"SEA","00-0029263","R.Wilson",37,25,270,0,0,0,0,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
2016,"2016101611",2016-10-16,"ATL","00-0026143","M.Ryan",42,27,335,3,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6
2016,"2016101610",2016-10-16,"GB","00-0023459","A.Rodgers",42,31,294,1,1,0,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,6
2016,"2016101610",2016-10-16,"DAL","00-0033077","D.Prescott",27,18,247,3,1,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,6
2016,"2016101612",2016-10-16,"HOU","00-0029682","B.Osweiler",39,25,269,2,1,0,0,2,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
2016,"2016101612",2016-10-16,"IND","00-0029668","A.Luck",32,21,252,1,1,0,0,7,53,1,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016101700",2016-10-17,"ARI","00-0021429","C.Palmer",34,23,213,1,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,-4,0,1,6
2016,"2016101700",2016-10-17,"NYJ","00-0030565","G.Smith",6,4,31,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
2016,"2016101700",2016-10-17,"NYJ","00-0023682","R.Fitzpatrick",31,16,174,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2016,"2016102000",2016-10-20,"GB","00-0023459","A.Rodgers",56,39,326,3,0,0,0,2,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7
2016,"2016102000",2016-10-20,"CHI","00-0030533","M.Barkley",15,6,81,0,2,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102000",2016-10-20,"CHI","00-0026625","B.Hoyer",11,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102300",2016-10-23,"LA","00-0028986","C.Keenum",53,32,291,1,4,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,7
2016,"2016102300",2016-10-23,"NYG","00-0022803","E.Manning",37,24,196,0,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102304",2016-10-23,"KC","00-0023436","A.Smith",24,17,214,2,0,0,0,4,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102304",2016-10-23,"NO","00-0020531","D.Brees",48,37,367,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102308",2016-10-23,"TEN","00-0032268","M.Mariota",37,22,232,2,0,0,0,2,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,-9,1,1,7
2016,"2016102308",2016-10-23,"IND","00-0029668","A.Luck",39,27,353,3,0,0,0,5,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102307",2016-10-23,"PHI","00-0032950","C.Wentz",28,16,138,1,2,0,0,5,6,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,-22,1,1,7
2016,"2016102307",2016-10-23,"MIN","00-0027854","S.Bradford",41,24,224,1,1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,1,7
2016,"2016102301",2016-10-23,"CIN","00-0027973","A.Dalton",28,19,308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102301",2016-10-23,"CLE","00-0032784","K.Hogan",24,12,100,0,2,0,0,7,104,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102301",2016-10-23,"CLE","00-0033104","C.Kessler",11,9,82,0,0,0,0,1,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102302",2016-10-23,"DET","00-0026498","M.Stafford",29,18,266,1,0,0,0,2,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7
2016,"2016102302",2016-10-23,"WAS","00-0029604","K.Cousins",39,30,301,1,0,0,0,3,19,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-4,1,1,7
2016,"2016102303",2016-10-23,"JAX","00-0031407","B.Bortles",43,23,246,1,2,0,0,5,33,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102303",2016-10-23,"OAK","00-0031280","D.Carr",37,23,200,1,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102305",2016-10-23,"MIA","00-0029701","R.Tannehill",25,15,204,1,0,1,1,6,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102305",2016-10-23,"BUF","00-0028118","T.Taylor",28,14,221,1,0,1,1,7,35,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102306",2016-10-23,"NYJ","00-0023682","R.Fitzpatrick",14,9,120,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102306",2016-10-23,"NYJ","00-0030565","G.Smith",8,4,95,1,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102306",2016-10-23,"BAL","00-0026158","J.Flacco",44,25,248,0,2,0,0,2,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102310",2016-10-23,"SF","00-0027974","C.Kaepernick",34,16,143,1,1,0,0,9,84,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7
2016,"2016102310",2016-10-23,"TB","00-0031503","J.Winston",30,21,269,3,1,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102309",2016-10-23,"ATL","00-0026143","M.Ryan",34,22,273,1,1,0,0,3,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102309",2016-10-23,"SD","00-0022942","P.Rivers",44,27,371,1,1,0,0,1,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7
2016,"2016102311",2016-10-23,"PIT","00-0030524","L.Jones",47,29,281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102311",2016-10-23,"NE","00-0019596","T.Brady",26,19,222,2,0,0,0,5,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102312",2016-10-23,"ARI","00-0021429","C.Palmer",49,29,342,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7
2016,"2016102312",2016-10-23,"SEA","00-0029263","R.Wilson",37,24,225,0,0,0,0,1,-2,0,-2,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,7
2016,"2016102400",2016-10-24,"DEN","00-0032156","T.Siemian",25,14,157,1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2016,"2016102400",2016-10-24,"HOU","00-0029682","B.Osweiler",41,22,131,0,0,0,0,3,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,-5,1,1,7
2016,"2016102700",2016-10-27,"TEN","00-0032268","M.Mariota",22,18,270,2,0,0,0,3,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12,0,1,8
2016,"2016102700",2016-10-27,"JAX","00-0031407","B.Bortles",54,33,337,3,0,0,0,4,22,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
